Mapping project name,ESCO - Национална класификация,,,,,
Mapping project author,default-author,,,,,
Mapping project version,N/A,,,,,
Mapping project version date,2022-03-21,,,,,
Classification 1 Name,Професии в ESCO,,,,,
Classification 1 Concept type,Occupation,,,,,
Classification 1 Version,1.0.3,,,,,
Classification 1 Language,bg,,,,,
Classification 1 Landing page,https://ec.europa.eu/esco/portal/occupation,,,,,
Classification 2 Name,Национална класификация на професиите и длъжностите,,,,,
Classification 2 Concept type,occupations,,,,,
Classification 2 Version,2011,,,,,
Classification 2 Language,bg,,,,,
Classification 2 Landing page,https://mlsp.government.bg/nkpd/,,,,,
,,,,,,
,,,,,,
Classification 1 URI,Classification 1 PrefLabel,Classification 1 URL,Classification 2 URI,Classification 2 PrefLabel,Classification 2 URL,Mapping relation
http://data.europa.eu/esco/occupation/25f45b01-550c-4d17-b69e-7c5ba57c4218,"оператор, пресоване на стъклопласт",http://data.europa.eu/esco/occupation/25f45b01-550c-4d17-b69e-7c5ba57c4218,http://data.europa.eu/esco/isco/C8142,Машинни оператори в производството на пластмаси и пластмасови изделия,,skos:broadMatch
http://data.europa.eu/esco/occupation/9defc0f8-3eed-4a56-80e1-d534983aff4f,"технически ръководител, разрушителни работи",http://data.europa.eu/esco/occupation/9defc0f8-3eed-4a56-80e1-d534983aff4f,http://data.europa.eu/esco/concept/bulgarian-occupations/31233001,"Технически ръководител, строителство",,skos:closeMatch
http://data.europa.eu/esco/occupation/62979364-6fac-41f2-87ca-202bca19a6ab,оператор на система за компютърно проектиране,http://data.europa.eu/esco/occupation/62979364-6fac-41f2-87ca-202bca19a6ab,http://data.europa.eu/esco/isco/C3118,Чертожници,,skos:broadMatch
http://data.europa.eu/esco/occupation/2dcb5dad-1902-4051-9023-d725485479a7,акупунктурист,http://data.europa.eu/esco/occupation/2dcb5dad-1902-4051-9023-d725485479a7,http://data.europa.eu/esco/concept/bulgarian-occupations/22117001,Лекар,,skos:broadMatch
http://data.europa.eu/esco/occupation/2afdf635-3cdb-4914-ab61-5dd7d7d46792,"управител, пекарна",http://data.europa.eu/esco/occupation/2afdf635-3cdb-4914-ab61-5dd7d7d46792,http://data.europa.eu/esco/concept/bulgarian-occupations/14203004,"Управител, магазин",,skos:broadMatch
http://data.europa.eu/esco/isco/C2359,"Друг педагогически персонал, некласифициран другаде",http://data.europa.eu/esco/isco/C2359,http://data.europa.eu/esco/concept/bulgarian-occupations/23596004,"Заместник-директор, учебно- творческа дейност",,skos:narrowMatch
http://data.europa.eu/esco/isco/C3359,"Приложни специалисти в държавната администрация, некласифицирани другаде",http://data.europa.eu/esco/isco/C3359,http://data.europa.eu/esco/concept/bulgarian-occupations/33593016,"Инспектор, търговия",,skos:narrowMatch
http://data.europa.eu/esco/isco/C1219,"Ръководители в бизнес услугите и административните дейности, некласифицирани другаде",http://data.europa.eu/esco/isco/C1219,http://data.europa.eu/esco/concept/bulgarian-occupations/12197024,"Началник, административна служба",,skos:narrowMatch
http://data.europa.eu/esco/occupation/96e20037-0a25-4bf6-a25e-808d1605d890,дизайнер на потребителски интерфейс/дизайнерка на потребителски интерфейс,http://data.europa.eu/esco/occupation/96e20037-0a25-4bf6-a25e-808d1605d890,http://data.europa.eu/esco/concept/bulgarian-occupations/25136001,"Експерт, проектиране компютърни системи и мрежи",,skos:closeMatch
http://data.europa.eu/esco/isco/C8122,Машинни оператори по обработка на метали и нанасяне на покрития върху метали,http://data.europa.eu/esco/isco/C8122,http://data.europa.eu/esco/concept/bulgarian-occupations/81222005,"Електролизьор, апаратчик на метални прахове",,skos:narrowMatch
http://data.europa.eu/esco/isco/C3151,"Корабни инженери, механици и техници",http://data.europa.eu/esco/isco/C3151,http://data.europa.eu/esco/concept/bulgarian-occupations/31514011,"Диспечер, корабоплаване",,skos:narrowMatch
http://data.europa.eu/esco/occupation/c6196b21-20f9-4608-83fb-6f143afc740d,геолог,http://data.europa.eu/esco/occupation/c6196b21-20f9-4608-83fb-6f143afc740d,http://data.europa.eu/esco/concept/bulgarian-occupations/21146002,Геолог,,skos:exactMatch
http://data.europa.eu/esco/occupation/be6d7fd3-2e51-499f-a31d-8aa0bbd32f2a,"социален работник, палиативни грижи",http://data.europa.eu/esco/occupation/be6d7fd3-2e51-499f-a31d-8aa0bbd32f2a,http://data.europa.eu/esco/concept/bulgarian-occupations/26356003,Социален работник,,skos:broadMatch
http://data.europa.eu/esco/occupation/6630d23f-4c8e-4855-abb0-8ca1e72c74ba,гледач на коне/гледачка на коне,http://data.europa.eu/esco/occupation/6630d23f-4c8e-4855-abb0-8ca1e72c74ba,http://data.europa.eu/esco/concept/bulgarian-occupations/92120005,"Работник, животновъд",,skos:broadMatch
http://data.europa.eu/esco/isco/C1112,Висши служители в органите на изпълнителната власт,http://data.europa.eu/esco/isco/C1112,http://data.europa.eu/esco/concept/bulgarian-occupations/11129021,Председател на Икономически и социален съвет,,skos:narrowMatch
http://data.europa.eu/esco/isco/C1112,Висши служители в органите на изпълнителната власт,http://data.europa.eu/esco/isco/C1112,http://data.europa.eu/esco/concept/bulgarian-occupations/11127048,"Директор, териториално поделение, НОИ",,skos:narrowMatch
http://data.europa.eu/esco/occupation/80a648c5-ecb7-40e6-a4d4-7680291ffa74,"техник-механик, изпитване на двигатели на подвижния състав",http://data.europa.eu/esco/occupation/80a648c5-ecb7-40e6-a4d4-7680291ffa74,http://data.europa.eu/esco/concept/bulgarian-occupations/35223009,"Техник-механик, АРС на подвижния състав на метрополитен",,skos:closeMatch
http://data.europa.eu/esco/isco/C2421,Анализатори по управление и организация,http://data.europa.eu/esco/isco/C2421,http://data.europa.eu/esco/concept/bulgarian-occupations/24216017,"Специалист, качество",,skos:narrowMatch
http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,лекар специалист,http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,http://data.europa.eu/esco/concept/bulgarian-occupations/22127050,"Лекар, съдебна медицина",,skos:narrowMatch
http://data.europa.eu/esco/occupation/a2b81132-2147-4c8e-b250-e6290ed906ea,"инспектор, застрахователни измами",http://data.europa.eu/esco/occupation/a2b81132-2147-4c8e-b250-e6290ed906ea,http://data.europa.eu/esco/isco/C3315,Оценители на имущество и щети,,skos:broadMatch
http://data.europa.eu/esco/occupation/07bd65d7-c13f-443a-bdf6-88903f3822be,съдия,http://data.europa.eu/esco/occupation/07bd65d7-c13f-443a-bdf6-88903f3822be,http://data.europa.eu/esco/concept/bulgarian-occupations/26127007,Съдия по вписванията,,skos:narrowMatch
http://data.europa.eu/esco/isco/C6210,Горски работници и сродни на тях,http://data.europa.eu/esco/isco/C6210,http://data.europa.eu/esco/concept/bulgarian-occupations/62101015,"Въглищар, производител на дървени въглища",,skos:narrowMatch
http://data.europa.eu/esco/occupation/45037d43-a8f5-4f46-b332-b2935bc305f4,"шофьор, товарен автомобил",http://data.europa.eu/esco/occupation/45037d43-a8f5-4f46-b332-b2935bc305f4,http://data.europa.eu/esco/concept/bulgarian-occupations/83322010,"Шофьор, товарен автомобил",,skos:exactMatch
http://data.europa.eu/esco/isco/C8111,Миньори и работници в кариери,http://data.europa.eu/esco/isco/C8111,http://data.europa.eu/esco/concept/bulgarian-occupations/81112011,"Плакировач, пясък",,skos:narrowMatch
http://data.europa.eu/esco/isco/C6210,Горски работници и сродни на тях,http://data.europa.eu/esco/isco/C6210,http://data.europa.eu/esco/concept/bulgarian-occupations/62101004,"Горски работник, сезонен",,skos:narrowMatch
http://data.europa.eu/esco/isco/C8172,Машинни оператори в дървообработващата промишленост,http://data.europa.eu/esco/isco/C8172,http://data.europa.eu/esco/concept/bulgarian-occupations/81722014,"Пресьор, фурнир",,skos:narrowMatch
http://data.europa.eu/esco/isco/C2359,"Друг педагогически персонал, некласифициран другаде",http://data.europa.eu/esco/isco/C2359,http://data.europa.eu/esco/concept/bulgarian-occupations/23596048,Слухово-речев рехабилитатор на деца с увреден слух,,skos:narrowMatch
http://data.europa.eu/esco/isco/C8142,Машинни оператори в производството на пластмаси и пластмасови изделия,http://data.europa.eu/esco/isco/C8142,http://data.europa.eu/esco/concept/bulgarian-occupations/81421004,"Машинен оператор, изработване на пластмасови антени",,skos:narrowMatch
http://data.europa.eu/esco/occupation/5b3ef95b-7d99-4af9-b2d0-41c6bc33f58c,"оператор, приготвител на смеси",http://data.europa.eu/esco/occupation/5b3ef95b-7d99-4af9-b2d0-41c6bc33f58c,http://data.europa.eu/esco/concept/bulgarian-occupations/81312012,"Машинен оператор, смесване в химически и други сродни на тях процеси",,skos:closeMatch
http://data.europa.eu/esco/occupation/7180a7be-68cd-4636-8c12-706722ad8862,"проявител, фотографски материали",http://data.europa.eu/esco/occupation/7180a7be-68cd-4636-8c12-706722ad8862,http://data.europa.eu/esco/concept/bulgarian-occupations/81322021,"Работник, тъмни помещения по проявяване на филми и копиране на снимки",,skos:narrowMatch
http://data.europa.eu/esco/isco/C3119,"Приложни специалисти във физическите и техническите науки, некласифицирани другаде",http://data.europa.eu/esco/isco/C3119,http://data.europa.eu/esco/concept/bulgarian-occupations/31193059,Инспектор по управление на движението в железопътен транспорт,,skos:narrowMatch
http://data.europa.eu/esco/occupation/f97dedb0-da68-4fc3-8bcc-3f4025ccacd3,"специалист, внос и износ на кожи и кожени изделия",http://data.europa.eu/esco/occupation/f97dedb0-da68-4fc3-8bcc-3f4025ccacd3,http://data.europa.eu/esco/concept/bulgarian-occupations/33313007,Организатор карго внос/износ,,skos:closeMatch
http://data.europa.eu/esco/occupation/579254cf-6d69-4889-9000-9c79dc568644,машинен инженер,http://data.europa.eu/esco/occupation/579254cf-6d69-4889-9000-9c79dc568644,http://data.europa.eu/esco/concept/bulgarian-occupations/21446012,"Инженер, криогеник",,skos:narrowMatch
http://data.europa.eu/esco/occupation/2ce45b9f-ebfb-4105-8e12-690ba2bf00aa,"управител, магазин за детски играчки",http://data.europa.eu/esco/occupation/2ce45b9f-ebfb-4105-8e12-690ba2bf00aa,http://data.europa.eu/esco/concept/bulgarian-occupations/14203004,"Управител, магазин",,skos:broadMatch
http://data.europa.eu/esco/occupation/96a0d8d3-d4a6-473d-80d6-b5dbadde940a,член на персонала на ресторант за бързо хранене,http://data.europa.eu/esco/occupation/96a0d8d3-d4a6-473d-80d6-b5dbadde940a,http://data.europa.eu/esco/concept/bulgarian-occupations/94110002,"Помощник кухня, заведение за бързо хранене ",,skos:closeMatch
http://data.europa.eu/esco/isco/C8114,Машинни оператори в производството на цимент и други минерални продукти,http://data.europa.eu/esco/isco/C8114,http://data.europa.eu/esco/concept/bulgarian-occupations/81142001,"Машинен оператор, азбесто-циментови изделия",,skos:narrowMatch
http://data.europa.eu/esco/isco/C8160,Машинни оператори в хранително-вкусовата промишленост,http://data.europa.eu/esco/isco/C8160,http://data.europa.eu/esco/concept/bulgarian-occupations/81602077,"Машинист, агрегат тютюневи бали",,skos:narrowMatch
http://data.europa.eu/esco/occupation/264e1a4a-5074-47e2-a6d9-d225d48e8a9a,букмейкър,http://data.europa.eu/esco/occupation/264e1a4a-5074-47e2-a6d9-d225d48e8a9a,http://data.europa.eu/esco/concept/bulgarian-occupations/42121006,Букмейкър,,skos:exactMatch
http://data.europa.eu/esco/occupation/22f86890-f68b-402f-a711-3e6df4913271,машинописец,http://data.europa.eu/esco/occupation/22f86890-f68b-402f-a711-3e6df4913271,http://data.europa.eu/esco/concept/bulgarian-occupations/41312009,"Оператор, телефакс",,skos:closeMatch
http://data.europa.eu/esco/occupation/fa404a79-4091-47f9-a635-c2e3c576ece8,"координатор, пристанище",http://data.europa.eu/esco/occupation/fa404a79-4091-47f9-a635-c2e3c576ece8,http://data.europa.eu/esco/concept/bulgarian-occupations/43212019,Талиман,,skos:closeMatch
http://data.europa.eu/esco/occupation/57d1be2e-c476-43fb-b014-fa58602cac95,"технически ръководител, демонтажни работи",http://data.europa.eu/esco/occupation/57d1be2e-c476-43fb-b014-fa58602cac95,http://data.europa.eu/esco/concept/bulgarian-occupations/31233001,"Технически ръководител, строителство",,skos:closeMatch
http://data.europa.eu/esco/occupation/2bb8adee-2b84-4d7b-84f9-0620bc09ada8,техник по контролно-измервателни прибори и апаратура,http://data.europa.eu/esco/occupation/2bb8adee-2b84-4d7b-84f9-0620bc09ada8,http://data.europa.eu/esco/concept/bulgarian-occupations/31143010,"Техник, измервателни уреди",,skos:closeMatch
http://data.europa.eu/esco/isco/C7215,Производители и монтажници на кабели и въжета,http://data.europa.eu/esco/isco/C7215,http://data.europa.eu/esco/concept/bulgarian-occupations/72151024,"Работник, студено гумиране на кабели",,skos:narrowMatch
http://data.europa.eu/esco/occupation/11df8941-508c-4103-ad40-52cdf9430a59,социолог,http://data.europa.eu/esco/occupation/11df8941-508c-4103-ad40-52cdf9430a59,http://data.europa.eu/esco/concept/bulgarian-occupations/26326011,"Социолог, криминолог",,skos:narrowMatch
http://data.europa.eu/esco/occupation/8c8b5cba-14b2-4728-b22c-eb90f1786e00,мениджър на медицинска практика,http://data.europa.eu/esco/occupation/8c8b5cba-14b2-4728-b22c-eb90f1786e00,http://data.europa.eu/esco/isco/C3344,Медицински секретари,,skos:broadMatch
http://data.europa.eu/esco/isco/C3154,Авиационни диспечери,http://data.europa.eu/esco/isco/C3154,http://data.europa.eu/esco/concept/bulgarian-occupations/31545005,"Координатор, въздушно обслужване",,skos:narrowMatch
http://data.europa.eu/esco/occupation/fb3f5f35-e6f7-4168-aef2-e4dfb7f2a3ee,"техник, геология",http://data.europa.eu/esco/occupation/fb3f5f35-e6f7-4168-aef2-e4dfb7f2a3ee,http://data.europa.eu/esco/concept/bulgarian-occupations/31113006,"Техник, океанология",,skos:narrowMatch
http://data.europa.eu/esco/occupation/c3abb0cb-c78c-4136-b9f9-f9feca9179fa,"диспечер, природен газ",http://data.europa.eu/esco/occupation/c3abb0cb-c78c-4136-b9f9-f9feca9179fa,http://data.europa.eu/esco/isco/C4323,"Персонал, водещ транспортни документи",,skos:broadMatch
http://data.europa.eu/esco/isco/C3412,Приложни специалисти по социална работа,http://data.europa.eu/esco/isco/C3412,http://data.europa.eu/esco/concept/bulgarian-occupations/34123016,Домашен майстор,,skos:narrowMatch
http://data.europa.eu/esco/occupation/2339733d-5a37-4031-b587-db28848e4958,"специалист, просрочени ипотечни кредити",http://data.europa.eu/esco/occupation/2339733d-5a37-4031-b587-db28848e4958,http://data.europa.eu/esco/isco/C3315,Оценители на имущество и щети,,skos:broadMatch
http://data.europa.eu/esco/isco/C2359,"Друг педагогически персонал, некласифициран другаде",http://data.europa.eu/esco/isco/C2359,http://data.europa.eu/esco/concept/bulgarian-occupations/23595041,"Старши учител, хуманитарни и обществени дисциплини в  център за подкрепа за личностно развитие и в Националния дворец  на децата  ",,skos:narrowMatch
http://data.europa.eu/esco/occupation/245be6d1-fe9a-4ac8-9f81-122a687e4724,"общ работник, промишленост",http://data.europa.eu/esco/occupation/245be6d1-fe9a-4ac8-9f81-122a687e4724,http://data.europa.eu/esco/concept/bulgarian-occupations/93290025,"Сезонен работник, промишлено производство",,skos:closeMatch
http://data.europa.eu/esco/occupation/87cb6ef5-fa94-4af4-9511-6fe64c463835,работник производство на млечни изделия/работничка производство на млечни изделия,http://data.europa.eu/esco/occupation/87cb6ef5-fa94-4af4-9511-6fe64c463835,http://data.europa.eu/esco/concept/bulgarian-occupations/81602016,"Машинен оператор, пастьоризиране на мляко/млечни продукти",,skos:closeMatch
http://data.europa.eu/esco/occupation/b471350e-23ce-4789-a821-5500b28cffe1,съдебен изпълнител,http://data.europa.eu/esco/occupation/b471350e-23ce-4789-a821-5500b28cffe1,http://data.europa.eu/esco/isco/C3411,Приложни специалисти по юридически дейности и сродни на тях,,skos:broadMatch
http://data.europa.eu/esco/occupation/a10eb17a-3c78-4f7a-a1da-8f31146339d3,"работник, градинарство",http://data.europa.eu/esco/occupation/a10eb17a-3c78-4f7a-a1da-8f31146339d3,http://data.europa.eu/esco/concept/bulgarian-occupations/92140010,"Работник, растителна защита",,skos:narrowMatch
http://data.europa.eu/esco/occupation/a9c7a04d-807a-41b5-b441-87c73c73c9c5,филолог,http://data.europa.eu/esco/occupation/a9c7a04d-807a-41b5-b441-87c73c73c9c5,http://data.europa.eu/esco/concept/bulgarian-occupations/26436013,"Филолог, морфолог",,skos:narrowMatch
http://data.europa.eu/esco/isco/C1112,Висши служители в органите на изпълнителната власт,http://data.europa.eu/esco/isco/C1112,http://data.europa.eu/esco/concept/bulgarian-occupations/11127085,Секретар на Столична община,,skos:narrowMatch
http://data.europa.eu/esco/occupation/e4ad2547-9188-4fbd-897a-c91b3c097779,декан,http://data.europa.eu/esco/occupation/e4ad2547-9188-4fbd-897a-c91b3c097779,http://data.europa.eu/esco/concept/bulgarian-occupations/13459008,Декан,,skos:exactMatch
http://data.europa.eu/esco/occupation/d9723f33-7faf-4f8a-8a98-6b02d1e10f2b,синдик,http://data.europa.eu/esco/occupation/d9723f33-7faf-4f8a-8a98-6b02d1e10f2b,http://data.europa.eu/esco/concept/bulgarian-occupations/24116013,Синдик,,skos:exactMatch
http://data.europa.eu/esco/isco/C3133,Оператори по контрол на процеси в химическото производство,http://data.europa.eu/esco/isco/C3133,http://data.europa.eu/esco/concept/bulgarian-occupations/31333010,"Оператор, понополиурстанчик",,skos:narrowMatch
http://data.europa.eu/esco/occupation/3ce4691e-ecea-4278-939e-b89ab01087b8,ръководител по телекомуникациите/ръководителка по телекомуникациите,http://data.europa.eu/esco/occupation/3ce4691e-ecea-4278-939e-b89ab01087b8,http://data.europa.eu/esco/concept/bulgarian-occupations/13306008,"Ръководител, информационни и комуникационни технологии",,skos:exactMatch
http://data.europa.eu/esco/isco/C8171,Машинни оператори в производството на хартиена каша (пулп) и хартия,http://data.europa.eu/esco/isco/C8171,http://data.europa.eu/esco/concept/bulgarian-occupations/81712003,Машинист транспортни съоръжения,,skos:narrowMatch
http://data.europa.eu/esco/isco/C2422,Специалисти по управленски политики,http://data.europa.eu/esco/isco/C2422,http://data.europa.eu/esco/concept/bulgarian-occupations/24227071,"Експерт, Сметна палата",,skos:narrowMatch
http://data.europa.eu/esco/occupation/2c1ed9dd-9799-4882-8bfa-40b841f7d4a1,"директор, висше учебно заведение",http://data.europa.eu/esco/occupation/2c1ed9dd-9799-4882-8bfa-40b841f7d4a1,http://data.europa.eu/esco/concept/bulgarian-occupations/13456015,"Директор, професионален колеж",,skos:narrowMatch
http://data.europa.eu/esco/isco/C3522,Техници по далекосъобщителна техника,http://data.europa.eu/esco/isco/C3522,http://data.europa.eu/esco/concept/bulgarian-occupations/35223006,"Техник, съобщителна техника",,skos:narrowMatch
http://data.europa.eu/esco/occupation/8d3e8aaa-791b-4c75-a465-f3f827028f50,медицинска сестра с общ профил,http://data.europa.eu/esco/occupation/8d3e8aaa-791b-4c75-a465-f3f827028f50,http://data.europa.eu/esco/concept/bulgarian-occupations/22216001,Медицинска сестра,,skos:exactMatch
http://data.europa.eu/esco/isco/C7536,Обущари и сродни на тях,http://data.europa.eu/esco/isco/C7536,http://data.europa.eu/esco/concept/bulgarian-occupations/75361015,"Работник, преса за подметки и ходила",,skos:narrowMatch
http://data.europa.eu/esco/occupation/e1fdca51-a0e1-4bea-822f-82a090ece780,ветеринарен консултант/ветеринарна консултантка,http://data.europa.eu/esco/occupation/e1fdca51-a0e1-4bea-822f-82a090ece780,http://data.europa.eu/esco/concept/bulgarian-occupations/22507002,"Патолог, ветеринарен",,skos:closeMatch
http://data.europa.eu/esco/occupation/eedbf8b1-9432-4f42-ab7f-db5cd3eb2a05,"машинист, багер",http://data.europa.eu/esco/occupation/eedbf8b1-9432-4f42-ab7f-db5cd3eb2a05,http://data.europa.eu/esco/concept/bulgarian-occupations/83422002,"Машинист, еднокофов багер",,skos:closeMatch
http://data.europa.eu/esco/isco/C2621,Архивисти и уредници,http://data.europa.eu/esco/isco/C2621,http://data.europa.eu/esco/concept/bulgarian-occupations/26216005,"Уредник, галерия за изкуства",,skos:narrowMatch
http://data.europa.eu/esco/isco/C9121,Перачи и гладачи (ръчно),http://data.europa.eu/esco/isco/C9121,http://data.europa.eu/esco/concept/bulgarian-occupations/91210003,Перач (ръчно),,skos:narrowMatch
http://data.europa.eu/esco/isco/C1323,Ръководители в строителството,http://data.europa.eu/esco/isco/C1323,http://data.europa.eu/esco/concept/bulgarian-occupations/13235001,"Управител , проектиране",,skos:narrowMatch
http://data.europa.eu/esco/occupation/0abed785-00f8-4692-9f5f-f2b56efdb829,ветеринарен масажист-терапевт/ветеринарна масажист-терапевтка,http://data.europa.eu/esco/occupation/0abed785-00f8-4692-9f5f-f2b56efdb829,http://data.europa.eu/esco/isco/C3255,Приложни специалисти във физиотерапията,,skos:broadMatch
http://data.europa.eu/esco/isco/C8111,Миньори и работници в кариери,http://data.europa.eu/esco/isco/C8111,http://data.europa.eu/esco/concept/bulgarian-occupations/81112001,"Басейнчик, солодобив",,skos:narrowMatch
http://data.europa.eu/esco/occupation/a4869ae9-2dfe-48cc-bd97-f803880f3407,чертожник,http://data.europa.eu/esco/occupation/a4869ae9-2dfe-48cc-bd97-f803880f3407,http://data.europa.eu/esco/concept/bulgarian-occupations/31183004,"Чертожник, геология",,skos:closeMatch
http://data.europa.eu/esco/occupation/06bd6285-13ed-4ea7-90cc-e9638a0600a9,"техник, автомобилни батерии и акумулатори",http://data.europa.eu/esco/occupation/06bd6285-13ed-4ea7-90cc-e9638a0600a9,http://data.europa.eu/esco/concept/bulgarian-occupations/74122020,Монтьор на енергийни източници и зарядни устройства за електрически превозни средства,,skos:narrowMatch
http://data.europa.eu/esco/isco/C7533,"Шивачи, бродировачи и сродни на тях",http://data.europa.eu/esco/isco/C7533,http://data.europa.eu/esco/concept/bulgarian-occupations/75331009,"Работник, поправка на чадъри",,skos:narrowMatch
http://data.europa.eu/esco/isco/C8111,Миньори и работници в кариери,http://data.europa.eu/esco/isco/C8111,http://data.europa.eu/esco/concept/bulgarian-occupations/81112005,"Замервач,отчетник",,skos:narrowMatch
http://data.europa.eu/esco/occupation/e9665bdf-2989-4dc5-9aa9-7b791e489779,"техник, минна геология",http://data.europa.eu/esco/occupation/e9665bdf-2989-4dc5-9aa9-7b791e489779,http://data.europa.eu/esco/concept/bulgarian-occupations/31173020,"Техник, минен",,skos:closeMatch
http://data.europa.eu/esco/occupation/4c6b3657-316e-43b5-872a-ea763411190d,"търговски представител, продажба на електроенергия",http://data.europa.eu/esco/occupation/4c6b3657-316e-43b5-872a-ea763411190d,http://data.europa.eu/esco/concept/bulgarian-occupations/33223003,Търговски представител,,skos:broadMatch
http://data.europa.eu/esco/occupation/245be6d1-fe9a-4ac8-9f81-122a687e4724,"общ работник, промишленост",http://data.europa.eu/esco/occupation/245be6d1-fe9a-4ac8-9f81-122a687e4724,http://data.europa.eu/esco/concept/bulgarian-occupations/93290017,"Обслужващ работник, промишлено производство",,skos:closeMatch
http://data.europa.eu/esco/occupation/35bc3847-58ad-46f5-8921-e58acc2762a6,"технолог, химик",http://data.europa.eu/esco/occupation/35bc3847-58ad-46f5-8921-e58acc2762a6,http://data.europa.eu/esco/concept/bulgarian-occupations/31163022,"Технолог, химик",,skos:exactMatch
http://data.europa.eu/esco/isco/C8131,Машинни оператори в химическото производство,http://data.europa.eu/esco/isco/C8131,http://data.europa.eu/esco/concept/bulgarian-occupations/81312055,"Оператор, производство на акумулатори",,skos:narrowMatch
http://data.europa.eu/esco/occupation/7d9c060a-f280-441d-baf9-7d4a6b520a2a,"ръководител, внос и износ на компютри, периферни устройства за тях и програмни продукти",http://data.europa.eu/esco/occupation/7d9c060a-f280-441d-baf9-7d4a6b520a2a,http://data.europa.eu/esco/isco/C1324,"Ръководители на звена за доставки, дистрибуция и сродни на тях",,skos:broadMatch
http://data.europa.eu/esco/occupation/b558a934-9308-48fc-b03b-bea8e23ab085,"производител, мембранофонни музикални инструменти",http://data.europa.eu/esco/occupation/b558a934-9308-48fc-b03b-bea8e23ab085,http://data.europa.eu/esco/concept/bulgarian-occupations/73122006,"Производител, барабани и други ударни музикални инструменти",,skos:closeMatch
http://data.europa.eu/esco/occupation/f73e11e7-0eb8-4a46-b2e1-9e544c2f3652,"машинен оператор, довършителни работи при производството на текстил",http://data.europa.eu/esco/occupation/f73e11e7-0eb8-4a46-b2e1-9e544c2f3652,http://data.europa.eu/esco/isco/C8154,"Машинни оператори по избелване, боядисване, импрегниране, печатане и почистване на тъкани",,skos:broadMatch
http://data.europa.eu/esco/occupation/13427968-250b-4967-a682-afac5cd0af4f,политически агитатор,http://data.europa.eu/esco/occupation/13427968-250b-4967-a682-afac5cd0af4f,http://data.europa.eu/esco/isco/C2432,Специалисти по връзки с обществеността,,skos:broadMatch
http://data.europa.eu/esco/occupation/952aa13c-731f-4add-98d1-66b59f70e607,превозвач на живи животни/превозвачка на живи животни,http://data.europa.eu/esco/occupation/952aa13c-731f-4add-98d1-66b59f70e607,http://data.europa.eu/esco/concept/bulgarian-occupations/83322010,"Шофьор, товарен автомобил",,skos:broadMatch
http://data.europa.eu/esco/occupation/839d738b-8b54-4408-868a-6d8af102d2de,"монтажник, железопътен подвижен състав",http://data.europa.eu/esco/occupation/839d738b-8b54-4408-868a-6d8af102d2de,http://data.europa.eu/esco/concept/bulgarian-occupations/82112001,"Машинен оператор, монтаж на превозни средства",,skos:broadMatch
http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,специализирана медицинска сестра,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,http://data.europa.eu/esco/concept/bulgarian-occupations/22216008,"Медицинска сестра, обществено здравеопазване",,skos:narrowMatch
http://data.europa.eu/esco/occupation/666846b2-01ce-43f6-8cb7-f3be09fac4a2,омбудсман,http://data.europa.eu/esco/occupation/666846b2-01ce-43f6-8cb7-f3be09fac4a2,http://data.europa.eu/esco/concept/bulgarian-occupations/11119009,Заместник-омбудсман,,skos:narrowMatch
http://data.europa.eu/esco/isco/C2240,Парамедицински специалисти,http://data.europa.eu/esco/isco/C2240,http://data.europa.eu/esco/concept/bulgarian-occupations/22403001,Фелдшер,,skos:narrowMatch
http://data.europa.eu/esco/isco/C2652,"Музиканти, певци и композитори",http://data.europa.eu/esco/isco/C2652,http://data.europa.eu/esco/concept/bulgarian-occupations/26527012,Концертмайстор,,skos:narrowMatch
http://data.europa.eu/esco/occupation/ed3cf43d-c2c1-4c46-82fc-1375e27e0290,водопроводчик,http://data.europa.eu/esco/occupation/ed3cf43d-c2c1-4c46-82fc-1375e27e0290,http://data.europa.eu/esco/concept/bulgarian-occupations/71262019,"Водопроводчик, аварийна група",,skos:narrowMatch
http://data.europa.eu/esco/isco/C1330,Ръководители в областта на осигуряването на информационни и комуникационни технологии,http://data.europa.eu/esco/isco/C1330,http://data.europa.eu/esco/concept/bulgarian-occupations/13305016,"Ръководител, сектор/студиен комплекс - радио и телевизия",,skos:narrowMatch
http://data.europa.eu/esco/occupation/7a523273-9fff-4f11-beb6-110eeaec1436,"специалист, рециклиране на отпадъци",http://data.europa.eu/esco/occupation/7a523273-9fff-4f11-beb6-110eeaec1436,http://data.europa.eu/esco/concept/bulgarian-occupations/21436004,"Специалист, възстановяване на околната среда",,skos:closeMatch
http://data.europa.eu/esco/occupation/928dd410-c74b-4dab-94b8-fcbdcf541bd1,"крояч, облекло",http://data.europa.eu/esco/occupation/928dd410-c74b-4dab-94b8-fcbdcf541bd1,http://data.europa.eu/esco/concept/bulgarian-occupations/75322002,"Крояч, текстил",,skos:closeMatch
