Mapping project name,ESCO - Klassifikation der Berufe 2010,,,,
http://data.europa.eu/esco/occupation/20db07fc-cc02-46aa-a4fc-b3c73ba8fa8f,"Betonbaupolier/Betonbaupolierin","B 32193-101","Werkpolier/Werkpolierin - Hochbau",skos:narrowMatch,
http://data.europa.eu/esco/occupation/20db07fc-cc02-46aa-a4fc-b3c73ba8fa8f,"Betonbaupolier/Betonbaupolierin","B 32193-102","Maurer- und Betonbauermeister/Maurer und Betonbauermeisterin",skos:narrowMatch,
http://data.europa.eu/esco/occupation/20db07fc-cc02-46aa-a4fc-b3c73ba8fa8f,"Betonbaupolier/Betonbaupolierin","B 21293-109","Industriemeister/Industriemeisterin Fachrichtung Betonsteinindustrie",skos:closeMatch,
http://data.europa.eu/esco/occupation/20e39113-05f5-4184-94e2-f5e8e8c8d2ea,"Sportverwalter/Sportverwalterin","B 63123-100","Sportfachwirt/Sportfachwirtin",skos:narrowMatch,
http://data.europa.eu/esco/occupation/20e39113-05f5-4184-94e2-f5e8e8c8d2ea,"Sportverwalter/Sportverwalterin","B 63123-101","Fitnessfachwirt/Fitnessfachwirtin",skos:narrowMatch,
http://data.europa.eu/esco/occupation/20e39113-05f5-4184-94e2-f5e8e8c8d2ea,"Sportverwalter/Sportverwalterin","B 63124-101","Sportmanager, Sportökonom / Sportmanagerin, Sportökonomin",skos:narrowMatch,
http://data.europa.eu/esco/occupation/20e39113-05f5-4184-94e2-f5e8e8c8d2ea,"Sportverwalter/Sportverwalterin","B 63123-103","Betriebswirt/Betriebswirtin (Fachschule) für Sportmanagement",skos:narrowMatch,
http://data.europa.eu/esco/occupation/20e39113-05f5-4184-94e2-f5e8e8c8d2ea,"Sportverwalter/Sportverwalterin","B 63403-115","E-Sports-Manager/E-Sports-Managerin",skos:broadMatch,
http://data.europa.eu/esco/occupation/2104ee38-2fd1-4647-8f60-d2200f069805,"Weinbergverwalter/Weinbergverwalterin","B 11693-100","Winzermeister/Winzermeisterin",skos:narrowMatch,
http://data.europa.eu/esco/occupation/2104ee38-2fd1-4647-8f60-d2200f069805,"Weinbergverwalter/Weinbergverwalterin","B 11693-101","Staatlich geprüfter Wirtschafter/Staatlich geprüfte Wirtschafterin Fachrichtung Weinbau",skos:narrowMatch,
http://data.europa.eu/esco/occupation/2104ee38-2fd1-4647-8f60-d2200f069805,"Weinbergverwalter/Weinbergverwalterin","B 11603-103","Staatlich geprüfter Techniker/Staatlich geprüfte Technikerin Fachrichtung Weinbau und Kellerwirtschaft",skos:narrowMatch,
http://data.europa.eu/esco/occupation/2104ee38-2fd1-4647-8f60-d2200f069805,"Weinbergverwalter/Weinbergverwalterin","B 11604-103","Önologe/Önologin",skos:narrowMatch,
http://data.europa.eu/esco/occupation/211716b7-2857-40c8-a078-da983c78c70a,"Fahrzeugglaser/Fahrzeugglaserin","B 33342-109","Fahrzeugglaser/Fahrzeugglaserin",skos:exactMatch,
http://data.europa.eu/esco/occupation/2171a849-4065-411c-8390-835b7782ed8b,"Pensionsleiter/Pensionsleiterin","B 63293-103","Pensionsleiter/Pensionsleiterin",skos:exactMatch,
http://data.europa.eu/esco/occupation/217e7ae2-605d-4225-afd2-6319c2408116,"Steuerer Leitstand Erdölraffinationsanlagen/Steuerin Leitstand Erdölraffinationsanlagen","B 41343-103","Steuerer/Steuerin von Erdöl- und Erdgasraffinationsanlagen",skos:narrowMatch,
http://data.europa.eu/esco/occupation/218e30f0-bd6c-4120-99ba-9a90665a314f,"Furniersäger/Furniersägerin","B 22322-100","Holzbearbeitungsmechaniker/Holzbearbeitungsmechanikerin Fachrichtung Sägeindustrie",skos:narrowMatch,
http://data.europa.eu/esco/occupation/218e30f0-bd6c-4120-99ba-9a90665a314f,"Furniersäger/Furniersägerin","B 22322-110","Sägewerker/Sägewerkerin",skos:narrowMatch,
http://data.europa.eu/esco/occupation/219d1c30-3849-4de3-b0d6-07da187b6521,"Herstellungskostenplaner/Herstellungskostenplanerin","B 72223-101","Kostenrechner/Kostenrechnerin",skos:narrowMatch,
http://data.europa.eu/esco/occupation/219d1c30-3849-4de3-b0d6-07da187b6521,"Herstellungskostenplaner/Herstellungskostenplanerin","B 71303-103","Geprüfter Industriefachwirt/Geprüfte Industriefachwirtin",skos:narrowMatch,
http://data.europa.eu/esco/occupation/219d1c30-3849-4de3-b0d6-07da187b6521,"Herstellungskostenplaner/Herstellungskostenplanerin","B 71303-109","Technischer Betriebswirt (Weiterbildung)/Technische Betriebswirtin (Weiterbildung)",skos:narrowMatch,
http://data.europa.eu/esco/occupation/219d1c30-3849-4de3-b0d6-07da187b6521,"Herstellungskostenplaner/Herstellungskostenplanerin","B 71303-111","Betriebswirt/Betriebswirtin (Fachschule) für Produktionswirtschaft",skos:narrowMatch,
http://data.europa.eu/esco/occupation/219d1c30-3849-4de3-b0d6-07da187b6521,"Herstellungskostenplaner/Herstellungskostenplanerin","B 71304-114","Betriebswirt/Betriebswirtin (Hochschule)",skos:narrowMatch,
http://data.europa.eu/esco/occupation/219d1c30-3849-4de3-b0d6-07da187b6521,"Herstellungskostenplaner/Herstellungskostenplanerin","B 71304-115","Betriebswirt/Betriebswirtin (Hochschule) für Industrie",skos:narrowMatch,
http://data.europa.eu/esco/occupation/219d1c30-3849-4de3-b0d6-07da187b6521,"Herstellungskostenplaner/Herstellungskostenplanerin","B 71304-118","Betriebswirt/Betriebswirtin (Hochschule) für Handwerksmanagement",skos:narrowMatch,
http://data.europa.eu/esco/occupation/219e7fdd-5889-4517-9e86-620a12d535aa,"Zugvorbereiter/Zugvorbereiterin","B 51522-100","Eisenbahner/Eisenbahnerin im Betriebsdienst Fachrichtung Fahrweg",skos:narrowMatch,
http://data.europa.eu/esco/occupation/21a33619-1959-42e6-8478-64a930f7f225,"Farbmusterhersteller/Farbmusterherstellerin","B 28142-137","Produktveredler/Produktveredlerin - Textil",skos:closeMatch,
http://data.europa.eu/esco/occupation/21a42cfb-68c7-4f84-bdd7-81de07a6fff3,"Erdölchemiker/Erdölchemikerin","B 41343-103","Steuerer/Steuerin von Erdöl- und Erdgasraffinationsanlagen",skos:closeMatch,
http://data.europa.eu/esco/occupation/21ae429f-a152-46a6-a73c-9ec65c7803f0,"Konzertagent/Konztertagentin","B 63404-100","Musikmanager/Musikmanagerin",skos:narrowMatch,
http://data.europa.eu/esco/occupation/21ae429f-a152-46a6-a73c-9ec65c7803f0,"Konzertagent/Konztertagentin","B 92303-137","Musikfachwirt/Musikfachwirtin",skos:narrowMatch,
http://data.europa.eu/esco/occupation/21af40bb-2ae3-4fc7-9b28-d2cdd8308912,"Promotionassistent/Promotionassistentin","B 92112-105","Staatlich geprüfter Wirtschaftsassistent/Staatlich geprüfte Wirtschaftsassistentin - Werbung",skos:narrowMatch,
http://data.europa.eu/esco/occupation/21cba86a-68c5-456c-aec2-cc04840b3c0e,"Schädlingsbekämpfer/Schädlingsbekämpferin","B 53342-101","Desinfektor/Desinfektorin",skos:closeMatch,
http://data.europa.eu/esco/occupation/21cba86a-68c5-456c-aec2-cc04840b3c0e,"Schädlingsbekämpfer/Schädlingsbekämpferin","B 53342-102","Schädlingsbekämpfer/Schädlingsbekämpferin",skos:exactMatch,
http://data.europa.eu/esco/occupation/21de0f3b-a71a-4263-a9ba-90c5f3721b4d,"Finanzplaner/Finanzplanerin","B 72123-105","Fachwirt/Fachwirtin für Finanzberatung",skos:narrowMatch,
http://data.europa.eu/esco/occupation/21de0f3b-a71a-4263-a9ba-90c5f3721b4d,"Finanzplaner/Finanzplanerin","B 72123-106","Fachberater/Fachberaterin für Finanzdienstleistungen",skos:narrowMatch,
http://data.europa.eu/esco/occupation/21de0f3b-a71a-4263-a9ba-90c5f3721b4d,"Finanzplaner/Finanzplanerin","B 72124-104","Rentenberater/Rentenberaterin",skos:broadMatch,
http://data.europa.eu/esco/occupation/21de0f3b-a71a-4263-a9ba-90c5f3721b4d,"Finanzplaner/Finanzplanerin","B 72122-104","Kaufmann/Kauffrau für Versicherungen und Finanzen Fachrichtung Finanzberatung",skos:narrowMatch,
http://data.europa.eu/esco/occupation/21de0f3b-a71a-4263-a9ba-90c5f3721b4d,"Finanzplaner/Finanzplanerin","B 72122-105","Finanzassistent/Finanzassistentin",skos:narrowMatch,
http://data.europa.eu/esco/occupation/21de0f3b-a71a-4263-a9ba-90c5f3721b4d,"Finanzplaner/Finanzplanerin","B 72132-149","Kaufmann/Kauffrau für Versicherungen und Finanzanlagen",skos:narrowMatch,
http://data.europa.eu/esco/occupation/21f4eb29-f6e5-4623-acb9-f3ff9c2f525d,"Rede-Coach","B 84404-105","Verhaltenstrainer, Kommunikationstrainer/Verhaltenstrainerin, Kommunikationstrainerin",skos:narrowMatch,
http://data.europa.eu/esco/occupation/21f4eb29-f6e5-4623-acb9-f3ff9c2f525d,"Rede-Coach","B 81734-109","Sprechwissenschaftler/Sprechwissenschaftlerin",skos:narrowMatch,
http://data.europa.eu/esco/occupation/21fe7141-68fa-4db7-9ee2-53097cef541a,"Wasserbauhelfer/Wasserbauhelferin","B 32202-101","Tiefbaufacharbeiter/Tiefbaufacharbeiterin (ohne Angabe des Schwerpunkts)",skos:narrowMatch,
http://data.europa.eu/esco/occupation/21fe7141-68fa-4db7-9ee2-53097cef541a,"Wasserbauhelfer/Wasserbauhelferin","B 32262-102","Kulturbauarbeiter/Kulturbauarbeiterin",skos:broadMatch,
http://data.europa.eu/esco/occupation/21fe7141-68fa-4db7-9ee2-53097cef541a,"Wasserbauhelfer/Wasserbauhelferin","B 32262-106","Wasserbauer/Wasserbauerin",skos:exactMatch,
http://data.europa.eu/esco/occupation/21fe7141-68fa-4db7-9ee2-53097cef541a,"Wasserbauhelfer/Wasserbauhelferin","B 51242-101","Wasserstraßenverkehrswart/Wasserstraßenverkehrswartin",skos:closeMatch,
http://data.europa.eu/esco/occupation/2229a024-21e4-43ef-b3fd-2444ab41bfb8,"Färbereitechniker/Färbereitechnikerin","B 28143-100","Staatlich geprüfter Techniker/Staatlich geprüfte Technikerin Fachrichtung Textiltechnik Schwerpunkt Textilveredelung",skos:narrowMatch,
http://data.europa.eu/esco/occupation/2231ed97-69dc-4b6e-93ee-8c0e5bb5dbb8,"Metallmöbelhersteller/Metallmöbelherstellerin","B 24412-121","Metallbauer/Metallbauerin Fachrichtung Metallgestaltung",skos:closeMatch,
http://data.europa.eu/esco/occupation/2231ed97-69dc-4b6e-93ee-8c0e5bb5dbb8,"Metallmöbelhersteller/Metallmöbelherstellerin","B 24412-122","Metallbauer/Metallbauerin Fachrichtung Konstruktionstechnik",skos:closeMatch,
http://data.europa.eu/esco/occupation/22799921-76a1-44c4-a7c3-c6a548e8ad85,"Zirkusartist/Zirkusartistin","B 94313-103","Clown/Clownin",skos:closeMatch,
http://data.europa.eu/esco/occupation/22799921-76a1-44c4-a7c3-c6a548e8ad85,"Zirkusartist/Zirkusartistin","B 94383-102","Bauchredner/Bauchrednerin",skos:closeMatch,
http://data.europa.eu/esco/occupation/22799921-76a1-44c4-a7c3-c6a548e8ad85,"Zirkusartist/Zirkusartistin","B 94283-101","Artist/Artistin",skos:narrowMatch,
http://data.europa.eu/esco/occupation/22799921-76a1-44c4-a7c3-c6a548e8ad85,"Zirkusartist/Zirkusartistin","B 94323-100","Zauberer/Zauberin",skos:closeMatch,
http://data.europa.eu/esco/occupation/22799921-76a1-44c4-a7c3-c6a548e8ad85,"Zirkusartist/Zirkusartistin","B 94283-110","Pantomime/Pantomimin",skos:closeMatch,
http://data.europa.eu/esco/occupation/22799921-76a1-44c4-a7c3-c6a548e8ad85,"Zirkusartist/Zirkusartistin","B 94323-101","Gedächtniskünstler/Gedächtniskünstlerin",skos:closeMatch,
http://data.europa.eu/esco/occupation/22799921-76a1-44c4-a7c3-c6a548e8ad85,"Zirkusartist/Zirkusartistin","B 94283-105","Dompteur/Dompteuse",skos:broadMatch,
http://data.europa.eu/esco/occupation/22799921-76a1-44c4-a7c3-c6a548e8ad85,"Zirkusartist/Zirkusartistin","B 94303-102","Animationskünstler/Animationskünstlerin",skos:narrowMatch,
http://data.europa.eu/esco/occupation/22799921-76a1-44c4-a7c3-c6a548e8ad85,"Zirkusartist/Zirkusartistin","B 94313-106","Musikclown/Musikclownin",skos:closeMatch,
http://data.europa.eu/esco/occupation/22799921-76a1-44c4-a7c3-c6a548e8ad85,"Zirkusartist/Zirkusartistin","B 94303-104","Vortragskünstler/Vortragskünstlerin",skos:narrowMatch,
http://data.europa.eu/esco/occupation/2296fa07-98ae-4875-b18d-96ed86134ffb,"Elektroniker Prüffeld/Elektronikerin Prüffeld","B 26252-119","Elektroniker/Elektronikerin - Prüffeld",skos:exactMatch,
http://data.europa.eu/esco/occupation/22987b58-dbfa-4ecd-ae3f-82dd209255f6,"Green-IT-Berater/Green-IT-Beraterin","B 43224-101","IT-Berater/IT-Beraterin",skos:narrowMatch,
http://data.europa.eu/esco/occupation/22987b58-dbfa-4ecd-ae3f-82dd209255f6,"Green-IT-Berater/Green-IT-Beraterin","B 43114-112","Umweltinformatiker/Umweltinformatikerin",skos:narrowMatch,
http://data.europa.eu/esco/occupation/22f86890-f68b-402f-a711-3e6df4913271,"Textypist/Textypistin","B 71432-100","Stenotypist/Stenotypistin",skos:broadMatch,
http://data.europa.eu/esco/occupation/22f86890-f68b-402f-a711-3e6df4913271,"Textypist/Textypistin","B 71432-102","Phonotypist/Phonotypistin",skos:broadMatch,
http://data.europa.eu/esco/occupation/22f86890-f68b-402f-a711-3e6df4913271,"Textypist/Textypistin","B 71433-100","Parlamentsstenograf/Parmlamentsstenografin",skos:closeMatch,
http://data.europa.eu/esco/occupation/22f86890-f68b-402f-a711-3e6df4913271,"Textypist/Textypistin","B 71402-125","Stenosekretär, Büroassistent/Stenosekretärin, Büroassistentin",skos:narrowMatch,
http://data.europa.eu/esco/occupation/23043d05-42c4-4811-b478-f8a17d22480b,"Gießereimechaniker Fachrichtung Maschinenformguss/Gießereimechanikerin Fachrichtung Maschinenformguss","B 24142-100","Former/Formerin",skos:narrowMatch,
http://data.europa.eu/esco/occupation/23043d05-42c4-4811-b478-f8a17d22480b,"Gießereimechaniker Fachrichtung Maschinenformguss/Gießereimechanikerin Fachrichtung Maschinenformguss","B 24132-102","Gießereimechaniker/Gießereimechanikerin Fachrichtung Maschinenformguss",skos:exactMatch,
http://data.europa.eu/esco/occupation/23043d05-42c4-4811-b478-f8a17d22480b,"Gießereimechaniker Fachrichtung Maschinenformguss/Gießereimechanikerin Fachrichtung Maschinenformguss","B 24132-173","Gießereimechaniker/Gießereimechanikerin Schwerpunkt Maschinenformguss",skos:exactMatch,
http://data.europa.eu/esco/occupation/2339733d-5a37-4031-b587-db28848e4958,"Sachbearbeiter für den Bereich Zwangsvollstreckung/Sachbearbeiterin für den Bereich Zwangsvollstreckung","B 73134-108","Fachanwalt/Fachanwältin für Insolvenzrecht",skos:closeMatch,
http://data.europa.eu/esco/occupation/234be692-befb-41df-bdf0-e1b2f4eaf5e7,"Animateur/Animateurin","B 63132-104","Animateur/Animateurin - Freizeit",skos:exactMatch,
http://data.europa.eu/esco/occupation/235ce16a-1ef7-4535-a82e-e371213c392b,"Steuerer von Lufttrennungsanlagen/Steuerin von Lufttrennungsanlagen","B 41333-102","Steuerer/Steuerin von chemischen Filter- und Trennausrüstungen",skos:narrowMatch,
http://data.europa.eu/esco/occupation/237e21f1-a7fa-4273-91eb-28e7b5d72f60,"Farben- und Lacktechniker/Farben- und Lacktechnikerin","B 41312-101","Chemiebetriebsjungwerker/Chemiebetriebsjungwerkerin",skos:narrowMatch,
http://data.europa.eu/esco/occupation/237e21f1-a7fa-4273-91eb-28e7b5d72f60,"Farben- und Lacktechniker/Farben- und Lacktechnikerin","B 41312-102","Chemikant/Chemikantin",skos:narrowMatch,
http://data.europa.eu/esco/occupation/237e21f1-a7fa-4273-91eb-28e7b5d72f60,"Farben- und Lacktechniker/Farben- und Lacktechnikerin","B 22222-100","Lacklaborant/Lacklaborantin",skos:closeMatch,
http://data.europa.eu/esco/occupation/237e21f1-a7fa-4273-91eb-28e7b5d72f60,"Farben- und Lacktechniker/Farben- und Lacktechnikerin","B 41312-108","Produktionsfachkraft Chemie",skos:narrowMatch,
http://data.europa.eu/esco/occupation/239707a0-4754-4f4b-80b6-6b1ef5657aed,"Mastering-Ingenieur/Mastering-Ingenieurin","B 94534-102","Diplom-Tonmeister/Diplom-Tonmeisterin",skos:narrowMatch,
http://data.europa.eu/esco/occupation/239707a0-4754-4f4b-80b6-6b1ef5657aed,"Mastering-Ingenieur/Mastering-Ingenieurin","B 94534-105","Tonmeister/Toningenieur / Tonmeisterin/Toningenieurin",skos:narrowMatch,
http://data.europa.eu/esco/occupation/239707a0-4754-4f4b-80b6-6b1ef5657aed,"Mastering-Ingenieur/Mastering-Ingenieurin","B 94534-107","Tonmeister/Tonmeisterin",skos:narrowMatch,
http://data.europa.eu/esco/occupation/23993e79-a0a0-4155-9f62-68e14ee65dab,"Schichtleiter/in Bergbau","B 21113-105","Staatlich geprüfter Techniker/Staatlich geprüfte Technikerin Fachrichtung Bergbautechnik",skos:narrowMatch,
http://data.europa.eu/esco/occupation/23993e79-a0a0-4155-9f62-68e14ee65dab,"Schichtleiter/in Bergbau","B 27393-112","Schichtführer/Schichtführerin",skos:narrowMatch,
http://data.europa.eu/esco/occupation/23993e79-a0a0-4155-9f62-68e14ee65dab,"Schichtleiter/in Bergbau","B 21112-181","Vorarbeiter/Vorarbeiterin im Berg- und Tagebau",skos:closeMatch,
http://data.europa.eu/esco/occupation/23a61ff1-c954-4867-b982-a018b535f98b,"Consultant im Bereich Energie","B 71384-102","Energiemanager/Energiemanagerin",skos:narrowMatch,
http://data.europa.eu/esco/occupation/23a9e478-d465-4b61-b6d9-97b7e90af17a,"Vertriebsleiter für Blumen und Pflanzen/Vertriebsleiterin für Blumen und Pflanzen","B 51694-103","Leiter/Leiterin für Logistik",skos:narrowMatch,
http://data.europa.eu/esco/occupation/23be4cb6-c5e7-449e-8d76-8edfe9a00478,"Möbelreiniger/Möbelreinigerin","B 54101-103","Helfer/Helferin für Reinigung",skos:narrowMatch,
http://data.europa.eu/esco/occupation/23e3a8a0-905a-45be-983f-4cf32e133e09,"DTP-Fachkraft","B 23212-137","Staatlich geprüfter Gestaltungstechnischer Assistent/Staatlich geprüfte Gestaltungstechnische Assistentin",skos:narrowMatch,
http://data.europa.eu/esco/occupation/23e3a8a0-905a-45be-983f-4cf32e133e09,"DTP-Fachkraft","B 23212-141","DTP-Fachkraft",skos:exactMatch,
http://data.europa.eu/esco/occupation/23e692a9-a242-4d4f-988f-ed562f757864,"Dolmetscher/Dolmetscherin","B 71424-101","Dolmetscher/Übersetzer / Dolmetscherin/Übersetzerin",skos:narrowMatch,
http://data.europa.eu/esco/occupation/23e692a9-a242-4d4f-988f-ed562f757864,"Dolmetscher/Dolmetscherin","B 71423-100","Wirtschaftsübersetzer/Wirtschaftsübersetzerin",skos:broadMatch,
http://data.europa.eu/esco/occupation/23eddde2-5e8b-4953-b275-cdc864e6d976,"Maschinenschmierer/Maschinenschmiererin","B 25132-104","Wartungs- und Servicetechniker/Wartungs- und Servicetechnikerin im Maschinenbau",skos:narrowMatch,
http://data.europa.eu/esco/occupation/24119471-6ca1-465b-8f48-b2aec5c60869,"Industriemechaniker für Rotating Equipment/Industriemechanikerin für Rotating Equipment","B 25102-116","Industriemechaniker/Industriemechanikerin",skos:narrowMatch,
http://data.europa.eu/esco/occupation/2412bbb1-29ca-4e17-a2b8-70694f0cb14f,"Bildungsberater/Bildungsberaterin","B 84184-101","Beratungslehrer/Beratungslehrerin",skos:narrowMatch,
http://data.europa.eu/esco/occupation/2412bbb1-29ca-4e17-a2b8-70694f0cb14f,"Bildungsberater/Bildungsberaterin","B 81624-100","Schulpsychologe/Schulpsychologin",skos:narrowMatch,
http://data.europa.eu/esco/occupation/24161923-e3e6-4096-b377-f1ee8a7ea31b,"Ingenieur Satellitentechnik/Ingenieurin Satellitentechnik","B 25234-109","Ingenieur/Ingenieurin für Luft- und Raumfahrttechnik",skos:narrowMatch,
http://data.europa.eu/esco/occupation/2430774f-d92a-40e4-817d-d03dd5a33207,"Reifenmacher/Reifenmacherin","B 22102-107","Verfahrensmechaniker/Verfahrensmechanikerin für Kunststoff- und Kautschuktechnik Fachrichtung Formteile",skos:closeMatch,
http://data.europa.eu/esco/occupation/2430774f-d92a-40e4-817d-d03dd5a33207,"Reifenmacher/Reifenmacherin","B 22102-109","Verfahrensmechaniker/Verfahrensmechanikerin für Kunststoff- und Kautschuktechnik Fachrichtung Mehrschichtkautschukteile",skos:closeMatch,
http://data.europa.eu/esco/occupation/2430774f-d92a-40e4-817d-d03dd5a33207,"Reifenmacher/Reifenmacherin","B 22112-106","Mechaniker/Mechanikerin für Reifen- und Vulkanisationstechnik Fachrichtung Vulkanisationstechnik",skos:closeMatch,
http://data.europa.eu/esco/occupation/243f3b7e-cd7a-419a-94c0-d4f2040f09af,"Vertriebsleiter für Computer, Computerperipheriegeräte und Software/Vertriebsleiterin für Computer, Computerperipheriegeräte und Software","B 51694-103","Leiter/Leiterin für Logistik",skos:narrowMatch,
http://data.europa.eu/esco/occupation/24413f38-e457-4de1-bba0-5a02b7282e2c,"Tiefseefischer/Tiefseefischerin","B 11422-102","Fischwirt/Fischwirtin Schwerpunkt Kleine Hochsee- und Küstenfischerei",skos:closeMatch,
http://data.europa.eu/esco/occupation/24413f38-e457-4de1-bba0-5a02b7282e2c,"Tiefseefischer/Tiefseefischerin","B 11422-149","Fischwirt/Fischwirtin Fachrichtung Küstenfischerei und Kleine Hochseefischerei",skos:closeMatch,
http://data.europa.eu/esco/occupation/244a79eb-122b-4bee-8065-b4c39efce4ff,"Anlage- und Vermögensberater für Geschäftskunden/Anlage- und Vermögensberaterin für Geschäftskunden","B 72113-100","Betriebswirt/Betriebswirtin (Fachschule) - Bank",skos:narrowMatch,
http://data.europa.eu/esco/occupation/244a79eb-122b-4bee-8065-b4c39efce4ff,"Anlage- und Vermögensberater für Geschäftskunden/Anlage- und Vermögensberaterin für Geschäftskunden","B 72124-102","Anlageberater/Anlageberaterin",skos:narrowMatch,
http://data.europa.eu/esco/occupation/244a79eb-122b-4bee-8065-b4c39efce4ff,"Anlage- und Vermögensberater für Geschäftskunden/Anlage- und Vermögensberaterin für Geschäftskunden","B 72113-108","Sparkassenbetriebswirt/Sparkassenbetriebswirtin",skos:narrowMatch,
http://data.europa.eu/esco/occupation/244a79eb-122b-4bee-8065-b4c39efce4ff,"Anlage- und Vermögensberater für Geschäftskunden/Anlage- und Vermögensberaterin für Geschäftskunden","B 72124-108","Vermögensberater/Vermögensberaterin",skos:narrowMatch,
http://data.europa.eu/esco/occupation/244a79eb-122b-4bee-8065-b4c39efce4ff,"Anlage- und Vermögensberater für Geschäftskunden/Anlage- und Vermögensberaterin für Geschäftskunden","B 72124-109","Betriebswirt/Betriebswirtin (Hochschule) für Bank und Finanzdienstleistungen",skos:narrowMatch,
http://data.europa.eu/esco/occupation/245be6d1-fe9a-4ac8-9f81-122a687e4724,"Fabrikhilfsarbeiter/Fabrikhilfsarbeiterin","B 21201-101","Helfer/Helferin in Naturstein- und Mineralaufbereitung, Baustoffherstellung",skos:broadMatch,
http://data.europa.eu/esco/occupation/245be6d1-fe9a-4ac8-9f81-122a687e4724,"Fabrikhilfsarbeiter/Fabrikhilfsarbeiterin","B 21411-102","Helfer/Helferin für Keramik",skos:broadMatch,
http://data.europa.eu/esco/occupation/245be6d1-fe9a-4ac8-9f81-122a687e4724,"Fabrikhilfsarbeiter/Fabrikhilfsarbeiterin","B 21311-102","Helfer/Helferin in der Glasherstellung und -verarbeitung",skos:broadMatch,
http://data.europa.eu/esco/occupation/245be6d1-fe9a-4ac8-9f81-122a687e4724,"Fabrikhilfsarbeiter/Fabrikhilfsarbeiterin","B 41311-100","Helfer/Helferin in der Chemie- und Pharmatechnik",skos:broadMatch,
http://data.europa.eu/esco/occupation/245be6d1-fe9a-4ac8-9f81-122a687e4724,"Fabrikhilfsarbeiter/Fabrikhilfsarbeiterin","B 22101-102","Helfer/Helferin für Kunststoff, Kautschuk",skos:broadMatch,
http://data.europa.eu/esco/occupation/245be6d1-fe9a-4ac8-9f81-122a687e4724,"Fabrikhilfsarbeiter/Fabrikhilfsarbeiterin","B 23101-103","Helfer/Helferin für Papier, Verpackung",skos:broadMatch,
http://data.europa.eu/esco/occupation/245be6d1-fe9a-4ac8-9f81-122a687e4724,"Fabrikhilfsarbeiter/Fabrikhilfsarbeiterin","B 23411-101","Helfer/Helferin für Druck",skos:broadMatch,
http://data.europa.eu/esco/occupation/245be6d1-fe9a-4ac8-9f81-122a687e4724,"Fabrikhilfsarbeiter/Fabrikhilfsarbeiterin","B 24301-106","Helfer/Helferin in der Metalloberflächenbearbeitung",skos:broadMatch,
http://data.europa.eu/esco/occupation/245be6d1-fe9a-4ac8-9f81-122a687e4724,"Fabrikhilfsarbeiter/Fabrikhilfsarbeiterin","B 24201-112","Helfer/Helferin in der Metallbearbeitung",skos:broadMatch,
http://data.europa.eu/esco/occupation/245be6d1-fe9a-4ac8-9f81-122a687e4724,"Fabrikhilfsarbeiter/Fabrikhilfsarbeiterin","B 22301-112","Helfer/Helferin für Holz, Flechtwaren",skos:broadMatch,
http://data.europa.eu/esco/occupation/245be6d1-fe9a-4ac8-9f81-122a687e4724,"Fabrikhilfsarbeiter/Fabrikhilfsarbeiterin","B 28101-114","Helfer/Helferin in der Textilherstellung",skos:broadMatch,
http://data.europa.eu/esco/occupation/245be6d1-fe9a-4ac8-9f81-122a687e4724,"Fabrikhilfsarbeiter/Fabrikhilfsarbeiterin","B 28301-108","Helfer/Helferin für Pelz, Leder, Schuhe",skos:broadMatch,
http://data.europa.eu/esco/occupation/245be6d1-fe9a-4ac8-9f81-122a687e4724,"Fabrikhilfsarbeiter/Fabrikhilfsarbeiterin","B 24511-105","Helfer/Helferin für Feinmechanik, Werkzeugbau",skos:broadMatch,
http://data.europa.eu/esco/occupation/245be6d1-fe9a-4ac8-9f81-122a687e4724,"Fabrikhilfsarbeiter/Fabrikhilfsarbeiterin","B 25101-106","Helfer/Helferin für Maschinenbau, Betriebstechnik",skos:broadMatch,
http://data.europa.eu/esco/occupation/245be6d1-fe9a-4ac8-9f81-122a687e4724,"Fabrikhilfsarbeiter/Fabrikhilfsarbeiterin","B 28221-108","Helfer/Helferin in der Textilverarbeitung",skos:broadMatch,
http://data.europa.eu/esco/occupation/245be6d1-fe9a-4ac8-9f81-122a687e4724,"Fabrikhilfsarbeiter/Fabrikhilfsarbeiterin","B 29201-116","Helfer/Helferin in der Lebensmittelherstellung",skos:broadMatch,
http://data.europa.eu/esco/occupation/245be6d1-fe9a-4ac8-9f81-122a687e4724,"Fabrikhilfsarbeiter/Fabrikhilfsarbeiterin","B 26301-111","Helfer/Helferin für Elektro",skos:broadMatch,
http://data.europa.eu/esco/occupation/245be6d1-fe9a-4ac8-9f81-122a687e4724,"Fabrikhilfsarbeiter/Fabrikhilfsarbeiterin","B 24101-109","Helfer/Helferin in der Metallerzeugung, Gießerei",skos:broadMatch,
http://data.europa.eu/esco/occupation/245be6d1-fe9a-4ac8-9f81-122a687e4724,"Fabrikhilfsarbeiter/Fabrikhilfsarbeiterin","B 24411-110","Helfer/Helferin im Metallbau",skos:broadMatch,
http://data.europa.eu/esco/occupation/245be6d1-fe9a-4ac8-9f81-122a687e4724,"Fabrikhilfsarbeiter/Fabrikhilfsarbeiterin","B 22201-101","Helfer/Helferin in der Farb- und Lacktechnik",skos:broadMatch,
