Mapping project name,ESCO - ROME
Mapping project author,Pôle emploi - France
Mapping project version,V1.4
Mapping project version date,13/07/2022
Classification 1 Name,ESCO
Classification 1 Concept type,occupation
Classification 1 Version,1.1
Classification 1 Language,fr
Classification 1 Landing page,https://esco.ec.europa.eu/fr/classification/occupation_main
Classification 2 Name,ROME 
Classification 2 Concept type,occupation
Classification 2 Version,V3.0
Classification 2 Language,fr
Classification 2 Landing page,https://www.pole-emploi.fr/employeur/vos-recrutements/le-rome-et-les-fiches-metiers.html


classification 1 ID,classification 1 prefered label,classification 2 ID,classification 2 prefered label,mapping relation
http://data.europa.eu/esco/occupation/e3dc66de-99c7-4607-a82b-7244036d316d,opérateur de fabrication de produits alimentaires/opératrice de fabrication de produits alimentaires,12186,Chef de ligne de production en industrie alimentaire,skos:closeMatch
http://data.europa.eu/esco/occupation/e3dc66de-99c7-4607-a82b-7244036d316d,opérateur de fabrication de produits alimentaires/opératrice de fabrication de produits alimentaires,12866,Conducteur / Conductrice d'appareils en industrie alimentaire,skos:broadMatch
http://data.europa.eu/esco/occupation/e3dc66de-99c7-4607-a82b-7244036d316d,opérateur de fabrication de produits alimentaires/opératrice de fabrication de produits alimentaires,12949,Conducteur / Conductrice de four en industrie alimentaire,skos:broadMatch
http://data.europa.eu/esco/occupation/e3dc66de-99c7-4607-a82b-7244036d316d,opérateur de fabrication de produits alimentaires/opératrice de fabrication de produits alimentaires,12978,Conducteur / Conductrice de ligne automatisée en industrie alimentaire,skos:broadMatch
http://data.europa.eu/esco/occupation/e3dc66de-99c7-4607-a82b-7244036d316d,opérateur de fabrication de produits alimentaires/opératrice de fabrication de produits alimentaires,12985,Conducteur / Conductrice de ligne de production/fabrication en industrie alimentaire,skos:broadMatch
http://data.europa.eu/esco/occupation/5d9e63a2-8013-434e-9f92-3b3d54a0c320,opérateur de boulangerie/opératrice de boulangerie,12995,Conducteur / Conductrice de ligne en boulangerie industrielle,skos:broadMatch
http://data.europa.eu/esco/occupation/9aeefea6-11c3-4479-b703-902ee84787d7,opérateur de transformation de produits laitiers/opératrice de transformation de produits laitiers,12996,Conducteur / Conductrice de ligne en industrie laitière,skos:broadMatch
http://data.europa.eu/esco/occupation/e3dc66de-99c7-4607-a82b-7244036d316d,opérateur de fabrication de produits alimentaires/opératrice de fabrication de produits alimentaires,12997,Conducteur / Conductrice de ligne en pâtisserie industrielle,skos:broadMatch
http://data.europa.eu/esco/occupation/7e33b166-4a6d-40f3-8048-83b3a9d3ef49,opérateur de transformation des viandes/opératrice de transformation des viandes,13028,Conducteur / Conductrice de machines de fabrication en industrie de transformation de la viande,skos:broadMatch
http://data.europa.eu/esco/occupation/e3dc66de-99c7-4607-a82b-7244036d316d,opérateur de fabrication de produits alimentaires/opératrice de fabrication de produits alimentaires,13049,Conducteur / Conductrice de machines en industrie alimentaire,skos:broadMatch
http://data.europa.eu/esco/occupation/87cb6ef5-fa94-4af4-9511-6fe64c463835,opérateur de fabrication de produits laitiers/opératrice de fabrication de produits laitiers,13050,Conducteur / Conductrice de machines en industrie fromagère,skos:broadMatch
http://data.europa.eu/esco/occupation/87cb6ef5-fa94-4af4-9511-6fe64c463835,opérateur de fabrication de produits laitiers/opératrice de fabrication de produits laitiers,13051,Conducteur / Conductrice de machines en industrie laitière,skos:broadMatch
http://data.europa.eu/esco/occupation/db25e659-d77c-4f4a-a8a2-ee199d060345,meunier/meunière,13114,Conducteur / Conductrice de moulins,skos:closeMatch
http://data.europa.eu/esco/occupation/e3dc66de-99c7-4607-a82b-7244036d316d,opérateur de fabrication de produits alimentaires/opératrice de fabrication de produits alimentaires,13126,Conducteur / Conductrice de pétrin en industrie alimentaire,skos:broadMatch
http://data.europa.eu/esco/occupation/e3dc66de-99c7-4607-a82b-7244036d316d,opérateur de fabrication de produits alimentaires/opératrice de fabrication de produits alimentaires,13144,Conducteur / Conductrice de presses en industrie alimentaire,skos:broadMatch
http://data.europa.eu/esco/occupation/e3dc66de-99c7-4607-a82b-7244036d316d,opérateur de fabrication de produits alimentaires/opératrice de fabrication de produits alimentaires,13261,Conducteur / Conductrice d'enrobeuses en industrie alimentaire,skos:broadMatch
http://data.europa.eu/esco/occupation/e3dc66de-99c7-4607-a82b-7244036d316d,opérateur de fabrication de produits alimentaires/opératrice de fabrication de produits alimentaires,13277,Conducteur / Conductrice d'installation automatisée en industrie alimentaire,skos:broadMatch
http://data.europa.eu/esco/occupation/d41ff08f-1ba9-4e39-b9b5-ad6bfe8f9611,opérateur de moulage du chocolat/opératrice de moulage du chocolat,13308,Conducteur mouleur / Conductrice mouleuse en chocolaterie,skos:broadMatch
http://data.europa.eu/esco/occupation/87cb6ef5-fa94-4af4-9511-6fe64c463835,opérateur de fabrication de produits laitiers/opératrice de fabrication de produits laitiers,13843,Crémier industriel / Crémière industrielle,skos:broadMatch
http://data.europa.eu/esco/occupation/0fdc5efb-d38e-4019-bede-0ce55404549d,opérateur de machine à confiserie/opératrice de machine à confiserie,13859,Cuiseur / Cuiseuse en confiserie en industrie alimentaire,skos:broadMatch
http://data.europa.eu/esco/occupation/e3dc66de-99c7-4607-a82b-7244036d316d,opérateur de fabrication de produits alimentaires/opératrice de fabrication de produits alimentaires,13860,Cuiseur / Cuiseuse en industrie alimentaire,skos:broadMatch
http://data.europa.eu/esco/occupation/0fdc5efb-d38e-4019-bede-0ce55404549d,opérateur de machine à confiserie/opératrice de machine à confiserie,14529,Dragéiste en confiserie,skos:broadMatch
http://data.europa.eu/esco/occupation/e3dc66de-99c7-4607-a82b-7244036d316d,opérateur de fabrication de produits alimentaires/opératrice de fabrication de produits alimentaires,17076,Opérateur / Opératrice de conduite et de surveillance d'installation automatisée de fabrication alimentaire,skos:broadMatch
http://data.europa.eu/esco/occupation/b91034a0-1d3e-40e4-aced-07052ee0f9e9,opérateur de l'alimentation animale/opératrice de l'alimentation animale,17089,Opérateur / Opératrice de fabrication en alimentation animale,skos:exactMatch
http://data.europa.eu/esco/occupation/7e33b166-4a6d-40f3-8048-83b3a9d3ef49,opérateur de transformation des viandes/opératrice de transformation des viandes,17094,Opérateur / Opératrice de fabrication en transformation de la viande,skos:exactMatch
http://data.europa.eu/esco/occupation/e3dc66de-99c7-4607-a82b-7244036d316d,opérateur de fabrication de produits alimentaires/opératrice de fabrication de produits alimentaires,17120,Opérateur / Opératrice de mélange sur pupitre en industrie alimentaire,skos:broadMatch
http://data.europa.eu/esco/occupation/e3dc66de-99c7-4607-a82b-7244036d316d,opérateur de fabrication de produits alimentaires/opératrice de fabrication de produits alimentaires,17155,Opérateur / Opératrice de production/fabrication en industrie alimentaire,skos:exactMatch
http://data.europa.eu/esco/occupation/9757122b-1161-4f4a-8286-a603d4ad7012,opérateur de distillerie/opératrice de distillerie,17200,Opérateur / Opératrice en distillerie industrielle,skos:exactMatch
http://data.europa.eu/esco/occupation/e3dc66de-99c7-4607-a82b-7244036d316d,opérateur de fabrication de produits alimentaires/opératrice de fabrication de produits alimentaires,17202,Opérateur / Opératrice en huilerie alimentaire industrielle,skos:broadMatch
http://data.europa.eu/esco/occupation/e3dc66de-99c7-4607-a82b-7244036d316d,opérateur de fabrication de produits alimentaires/opératrice de fabrication de produits alimentaires,17217,Opérateur / Opératrice en salle de commande en industrie alimentaire,skos:broadMatch
http://data.europa.eu/esco/occupation/64c180d0-029b-4dc7-b582-77899d171186,fabricant de boissons non alcoolisées/fabricante de boissons non alcoolisées,17432,Ouvrier / Ouvrière de fabrication de jus de fruits en industrie alimentaire,skos:broadMatch
http://data.europa.eu/esco/occupation/e3dc66de-99c7-4607-a82b-7244036d316d,opérateur de fabrication de produits alimentaires/opératrice de fabrication de produits alimentaires,17433,Ouvrier / Ouvrière de fabrication des industries alimentaires,skos:broadMatch
http://data.europa.eu/esco/occupation/16ec2281-b0b3-4cde-9888-2cb6cc492c25,ouvrier de fabrication en condiments-sauces en industrie alimentaire/ouvrière de fabrication en condiments-sauces en industrie alimentaire,17435,Ouvrier / Ouvrière de fabrication en condiments/sauces en industrie alimentaire,skos:exactMatch
http://data.europa.eu/esco/occupation/e3dc66de-99c7-4607-a82b-7244036d316d,opérateur de fabrication de produits alimentaires/opératrice de fabrication de produits alimentaires,17444,Ouvrier / Ouvrière de macération en industrie alimentaire,skos:broadMatch
http://data.europa.eu/esco/occupation/e3dc66de-99c7-4607-a82b-7244036d316d,opérateur de fabrication de produits alimentaires/opératrice de fabrication de produits alimentaires,17455,Ouvrier / Ouvrière de presserie de corps gras en industrie alimentaire,skos:broadMatch
http://data.europa.eu/esco/occupation/e3dc66de-99c7-4607-a82b-7244036d316d,opérateur de fabrication de produits alimentaires/opératrice de fabrication de produits alimentaires,17484,Ouvrier / Ouvrière d'extraction en industrie alimentaire,skos:broadMatch
http://data.europa.eu/esco/occupation/e3dc66de-99c7-4607-a82b-7244036d316d,opérateur de fabrication de produits alimentaires/opératrice de fabrication de produits alimentaires,17572,Pasteurisateur / Pasteurisatrice en industrie alimentaire,skos:broadMatch
http://data.europa.eu/esco/occupation/e3dc66de-99c7-4607-a82b-7244036d316d,opérateur de fabrication de produits alimentaires/opératrice de fabrication de produits alimentaires,17674,Pétrisseur / Pétrisseuse en industrie alimentaire,skos:broadMatch
http://data.europa.eu/esco/occupation/e3dc66de-99c7-4607-a82b-7244036d316d,opérateur de fabrication de produits alimentaires/opératrice de fabrication de produits alimentaires,17748,Pilote de ligne automatisée de fabrication en industrie alimentaire,skos:broadMatch
http://data.europa.eu/esco/occupation/e3dc66de-99c7-4607-a82b-7244036d316d,opérateur de fabrication de produits alimentaires/opératrice de fabrication de produits alimentaires,17756,Pilote de systèmes de production automatisée en industrie alimentaire,skos:broadMatch
http://data.europa.eu/esco/occupation/e3dc66de-99c7-4607-a82b-7244036d316d,opérateur de fabrication de produits alimentaires/opératrice de fabrication de produits alimentaires,17764,Pilote d'installation automatisée en industrie alimentaire,skos:broadMatch
http://data.europa.eu/esco/occupation/16ec2281-b0b3-4cde-9888-2cb6cc492c25,ouvrier de fabrication en condiments-sauces en industrie alimentaire/ouvrière de fabrication en condiments-sauces en industrie alimentaire,19312,Saucier / Saucière en industrie alimentaire,skos:broadMatch
http://data.europa.eu/esco/occupation/e3dc66de-99c7-4607-a82b-7244036d316d,opérateur de fabrication de produits alimentaires/opératrice de fabrication de produits alimentaires,19527,Stérilisateur / Stérilisatrice en industrie alimentaire,skos:broadMatch
http://data.europa.eu/esco/occupation/e3dc66de-99c7-4607-a82b-7244036d316d,opérateur de fabrication de produits alimentaires/opératrice de fabrication de produits alimentaires,19760,Technicien / Technicienne de fabrication en industrie alimentaire,skos:closeMatch
http://data.europa.eu/esco/occupation/a2a126ac-d90d-4e9f-97d1-9b8dff2ff946,torréfacteur/torréfactrice,20369,Torréfacteur / Torréfactrice en industrie alimentaire,skos:broadMatch
http://data.europa.eu/esco/occupation/e3dc66de-99c7-4607-a82b-7244036d316d,opérateur de fabrication de produits alimentaires/opératrice de fabrication de produits alimentaires,38870,Autoclaviste en industrie alimentaire,skos:broadMatch
http://data.europa.eu/esco/occupation/d7f3d76b-23e8-447e-93d5-da13ff9bc102,monteur de meubles/monteuse de meubles,10531,Agent / Agente de montage en ameublement,skos:exactMatch
http://data.europa.eu/esco/occupation/95da5e1b-cc1e-46bd-96c4-81d4f7003080,assembleur d’ouvrages en bois/assembleuse d’ouvrages en bois,10534,Agent / Agente de montage d'ouvrages en bois,skos:closeMatch
http://data.europa.eu/esco/occupation/7eadbe33-d62e-4a82-8e3a-e89df5aefb2c,assembleur d’ouvrages en bois et matériaux associés/assembleuse d’ouvrages en bois et matériaux associés,10798,Agrafeur / Agrafeuse d'ouvrages en bois,skos:broadMatch
http://data.europa.eu/esco/occupation/95da5e1b-cc1e-46bd-96c4-81d4f7003080,assembleur d’ouvrages en bois/assembleuse d’ouvrages en bois,11168,Assembleur / Assembleuse de placages,skos:broadMatch
http://data.europa.eu/esco/occupation/95da5e1b-cc1e-46bd-96c4-81d4f7003080,assembleur d’ouvrages en bois/assembleuse d’ouvrages en bois,11169,Assembleur / Assembleuse de placages décoratifs,skos:broadMatch
http://data.europa.eu/esco/occupation/7eadbe33-d62e-4a82-8e3a-e89df5aefb2c,assembleur d’ouvrages en bois et matériaux associés/assembleuse d’ouvrages en bois et matériaux associés,11170,Assembleur / Assembleuse d'ouvrages en bois et matériaux associés,skos:exactMatch
http://data.europa.eu/esco/occupation/95da5e1b-cc1e-46bd-96c4-81d4f7003080,assembleur d’ouvrages en bois/assembleuse d’ouvrages en bois,12422,Chef d'équipe de montage d'ouvrages en bois,skos:closeMatch
http://data.europa.eu/esco/occupation/7eadbe33-d62e-4a82-8e3a-e89df5aefb2c,assembleur d’ouvrages en bois et matériaux associés/assembleuse d’ouvrages en bois et matériaux associés,12672,Cloueur / Cloueuse,skos:broadMatch
http://data.europa.eu/esco/occupation/7eadbe33-d62e-4a82-8e3a-e89df5aefb2c,assembleur d’ouvrages en bois et matériaux associés/assembleuse d’ouvrages en bois et matériaux associés,12673,Cloueur / Cloueuse de palettes,skos:broadMatch
http://data.europa.eu/esco/occupation/7eadbe33-d62e-4a82-8e3a-e89df5aefb2c,assembleur d’ouvrages en bois et matériaux associés/assembleuse d’ouvrages en bois et matériaux associés,12784,Compositeur / Compositrice de panneaux de bois,skos:broadMatch
http://data.europa.eu/esco/occupation/7eadbe33-d62e-4a82-8e3a-e89df5aefb2c,assembleur d’ouvrages en bois et matériaux associés/assembleuse d’ouvrages en bois et matériaux associés,14741,Emballeur / Emballeuse bois,skos:broadMatch
http://data.europa.eu/esco/occupation/7eadbe33-d62e-4a82-8e3a-e89df5aefb2c,assembleur d’ouvrages en bois et matériaux associés/assembleuse d’ouvrages en bois et matériaux associés,14742,Emballeur / Emballeuse en caisserie,skos:broadMatch
http://data.europa.eu/esco/occupation/7eadbe33-d62e-4a82-8e3a-e89df5aefb2c,assembleur d’ouvrages en bois et matériaux associés/assembleuse d’ouvrages en bois et matériaux associés,16073,Jointeur / Jointeuse de placage,skos:broadMatch
http://data.europa.eu/esco/occupation/95da5e1b-cc1e-46bd-96c4-81d4f7003080,assembleur d’ouvrages en bois/assembleuse d’ouvrages en bois,16774,Monteur / Monteuse de charpentes en bois,skos:broadMatch
http://data.europa.eu/esco/occupation/95da5e1b-cc1e-46bd-96c4-81d4f7003080,assembleur d’ouvrages en bois/assembleuse d’ouvrages en bois,16780,Monteur / Monteuse de fermettes,skos:broadMatch
http://data.europa.eu/esco/occupation/95da5e1b-cc1e-46bd-96c4-81d4f7003080,assembleur d’ouvrages en bois/assembleuse d’ouvrages en bois,16782,Monteur / Monteuse de jouet en bois,skos:broadMatch
http://data.europa.eu/esco/occupation/d7f3d76b-23e8-447e-93d5-da13ff9bc102,monteur de meubles/monteuse de meubles,16789,Monteur / Monteuse de meubles,skos:exactMatch
http://data.europa.eu/esco/occupation/7eadbe33-d62e-4a82-8e3a-e89df5aefb2c,assembleur d’ouvrages en bois et matériaux associés/assembleuse d’ouvrages en bois et matériaux associés,16790,Monteur / Monteuse de palettes,skos:broadMatch
http://data.europa.eu/esco/occupation/d7f3d76b-23e8-447e-93d5-da13ff9bc102,monteur de meubles/monteuse de meubles,16839,Monteur / Monteuse en siège,skos:broadMatch
http://data.europa.eu/esco/occupation/95da5e1b-cc1e-46bd-96c4-81d4f7003080,assembleur d’ouvrages en bois/assembleuse d’ouvrages en bois,16880,Monteur-cadreur / Monteuse-cadreuse d'ouvrages en bois,skos:broadMatch
http://data.europa.eu/esco/occupation/95da5e1b-cc1e-46bd-96c4-81d4f7003080,assembleur d’ouvrages en bois/assembleuse d’ouvrages en bois,17123,Opérateur / Opératrice de montage d'ouvrages en bois,skos:broadMatch
http://data.europa.eu/esco/occupation/7eadbe33-d62e-4a82-8e3a-e89df5aefb2c,assembleur d’ouvrages en bois et matériaux associés/assembleuse d’ouvrages en bois et matériaux associés,17808,Placagiste,skos:broadMatch
http://data.europa.eu/esco/occupation/7eadbe33-d62e-4a82-8e3a-e89df5aefb2c,assembleur d’ouvrages en bois et matériaux associés/assembleuse d’ouvrages en bois et matériaux associés,18522,Réparateur / Réparatrice de palettes,skos:broadMatch
http://data.europa.eu/esco/occupation/7eadbe33-d62e-4a82-8e3a-e89df5aefb2c,assembleur d’ouvrages en bois et matériaux associés/assembleuse d’ouvrages en bois et matériaux associés,18523,Réparateur / Réparatrice de panneaux de bois,skos:broadMatch
http://data.europa.eu/esco/occupation/77a05858-f682-4648-baa5-9b86deeffbc1,opérateur de machine de fabrication de mobilier en bois/opératrice de machine de fabrication de mobilier en bois,10564,Agent / Agente de production industrielle de mobilier en menuiserie,skos:closeMatch
http://data.europa.eu/esco/occupation/77a05858-f682-4648-baa5-9b86deeffbc1,opérateur de machine de fabrication de mobilier en bois/opératrice de machine de fabrication de mobilier en bois,10565,Agent / Agente de production industrielle de mobilier et menuiserie,skos:closeMatch
http://data.europa.eu/esco/occupation/d63b95e6-cf44-479e-bea2-e93498d171d0,conducteur de défonceuses en industrie du bois/conductrice de défonceuses en industrie du bois,10736,Agent / Agente d'usinage du bois,skos:narrowMatch
http://data.europa.eu/esco/occupation/d63b95e6-cf44-479e-bea2-e93498d171d0,conducteur de défonceuses en industrie du bois/conductrice de défonceuses en industrie du bois,10737,Agent / Agente d'usinage sur machines à bois traditionnelles,skos:narrowMatch
http://data.europa.eu/esco/occupation/d63b95e6-cf44-479e-bea2-e93498d171d0,conducteur de défonceuses en industrie du bois/conductrice de défonceuses en industrie du bois,10878,Aide-machiniste sur équipements de production en industrie du bois,skos:closeMatch
http://data.europa.eu/esco/occupation/ac160654-0d3e-49aa-b798-1861ce9d78b6,tourneur sur bois/tourneuse sur bois,11737,Chantourneur / Chantourneuse,skos:closeMatch
http://data.europa.eu/esco/occupation/d63b95e6-cf44-479e-bea2-e93498d171d0,conducteur de défonceuses en industrie du bois/conductrice de défonceuses en industrie du bois,12406,Chef d'équipe de conducteurs de machines à bois,skos:closeMatch
http://data.europa.eu/esco/occupation/d63b95e6-cf44-479e-bea2-e93498d171d0,conducteur de défonceuses en industrie du bois/conductrice de défonceuses en industrie du bois,12410,Chef d'équipe de fabrication en industrie du bois,skos:closeMatch
http://data.europa.eu/esco/occupation/d63b95e6-cf44-479e-bea2-e93498d171d0,conducteur de défonceuses en industrie du bois/conductrice de défonceuses en industrie du bois,12451,Chef d'équipe en atelier de façonnage bois,skos:closeMatch
http://data.europa.eu/esco/occupation/d63b95e6-cf44-479e-bea2-e93498d171d0,conducteur de défonceuses en industrie du bois/conductrice de défonceuses en industrie du bois,12863,Conducteur / Conductrice d'abouteuses en industrie du bois,skos:closeMatch
http://data.europa.eu/esco/occupation/d63b95e6-cf44-479e-bea2-e93498d171d0,conducteur de défonceuses en industrie du bois/conductrice de défonceuses en industrie du bois,12901,Conducteur / Conductrice de calibreuses en industrie du bois,skos:closeMatch
http://data.europa.eu/esco/occupation/ceb5277b-2c4d-4cb9-9b7e-b386e66e11ba,opérateur de machine à clouer/opératrice de machine à clouer,12908,Conducteur / Conductrice de chaînes de clouage,skos:closeMatch
http://data.europa.eu/esco/occupation/d63b95e6-cf44-479e-bea2-e93498d171d0,conducteur de défonceuses en industrie du bois/conductrice de défonceuses en industrie du bois,12932,Conducteur / Conductrice de défonceuses en industrie du bois,skos:exactMatch
http://data.europa.eu/esco/occupation/d63b95e6-cf44-479e-bea2-e93498d171d0,conducteur de défonceuses en industrie du bois/conductrice de défonceuses en industrie du bois,12938,Conducteur / Conductrice de façonneuses en industrie du bois,skos:closeMatch
http://data.europa.eu/esco/occupation/d63b95e6-cf44-479e-bea2-e93498d171d0,conducteur de défonceuses en industrie du bois/conductrice de défonceuses en industrie du bois,13056,Conducteur / Conductrice de machines à bois,skos:narrowMatch
http://data.europa.eu/esco/occupation/7eadbe33-d62e-4a82-8e3a-e89df5aefb2c,assembleur d’ouvrages en bois et matériaux associés/assembleuse d’ouvrages en bois et matériaux associés,13064,Conducteur / Conductrice de machines à poser les quincailleries,skos:closeMatch
http://data.europa.eu/esco/occupation/d63b95e6-cf44-479e-bea2-e93498d171d0,conducteur de défonceuses en industrie du bois/conductrice de défonceuses en industrie du bois,13066,Conducteur / Conductrice de machines à sculpter en industrie du bois,skos:closeMatch
http://data.europa.eu/esco/occupation/d63b95e6-cf44-479e-bea2-e93498d171d0,conducteur de défonceuses en industrie du bois/conductrice de défonceuses en industrie du bois,13069,Conducteur / Conductrice de machines automatiques en industrie du bois,skos:narrowMatch
http://data.europa.eu/esco/occupation/d63b95e6-cf44-479e-bea2-e93498d171d0,conducteur de défonceuses en industrie du bois/conductrice de défonceuses en industrie du bois,13089,Conducteur / Conductrice de machines d'usinage en industrie du bois,skos:closeMatch
http://data.europa.eu/esco/occupation/d63b95e6-cf44-479e-bea2-e93498d171d0,conducteur de défonceuses en industrie du bois/conductrice de défonceuses en industrie du bois,13097,Conducteur / Conductrice de massicot en industrie du bois,skos:closeMatch
http://data.europa.eu/esco/occupation/d63b95e6-cf44-479e-bea2-e93498d171d0,conducteur de défonceuses en industrie du bois/conductrice de défonceuses en industrie du bois,13111,Conducteur / Conductrice de mortaiseuses en industrie du bois,skos:closeMatch
http://data.europa.eu/esco/occupation/d63b95e6-cf44-479e-bea2-e93498d171d0,conducteur de défonceuses en industrie du bois/conductrice de défonceuses en industrie du bois,13115,Conducteur / Conductrice de moulurières,skos:closeMatch
http://data.europa.eu/esco/occupation/7e08d38d-30c9-4a6f-b88e-b28e87c0b259,opérateur de machine à percer le bois/opératrice de machine à percer le bois,13123,Conducteur / Conductrice de perceuses en industrie du bois,skos:closeMatch
http://data.europa.eu/esco/occupation/48318e0f-b54b-4654-b296-47c8e544da23,conducteur d’encolleuses en industrie du bois/conductrice d’encolleuses en industrie du bois,13128,Conducteur / Conductrice de plaqueuses de chant,skos:closeMatch
http://data.europa.eu/esco/occupation/3bdf6206-e952-4177-a17b-2a03bfee2144,sableur de bois/sableuse de bois,13135,Conducteur / Conductrice de ponceuses en industrie du bois,skos:closeMatch
http://data.europa.eu/esco/occupation/d63b95e6-cf44-479e-bea2-e93498d171d0,conducteur de défonceuses en industrie du bois/conductrice de défonceuses en industrie du bois,13148,Conducteur / Conductrice de presses à bois,skos:closeMatch
http://data.europa.eu/esco/occupation/48318e0f-b54b-4654-b296-47c8e544da23,conducteur d’encolleuses en industrie du bois/conductrice d’encolleuses en industrie du bois,13154,Conducteur / Conductrice de quatre faces,skos:closeMatch
http://data.europa.eu/esco/occupation/44b0f118-2a70-4eec-b301-89d7fd84a3d0,opérateur de séchoirs à bois/opératrice de séchoirs à bois,13179,Conducteur / Conductrice de séchoirs en seconde industrie du bois,skos:closeMatch
http://data.europa.eu/esco/occupation/d63b95e6-cf44-479e-bea2-e93498d171d0,conducteur de défonceuses en industrie du bois/conductrice de défonceuses en industrie du bois,13196,Conducteur / Conductrice de tenonneuses,skos:closeMatch
http://data.europa.eu/esco/occupation/d63b95e6-cf44-479e-bea2-e93498d171d0,conducteur de défonceuses en industrie du bois/conductrice de défonceuses en industrie du bois,13200,Conducteur / Conductrice de tours à reproduire en industrie du bois,skos:closeMatch
http://data.europa.eu/esco/occupation/48318e0f-b54b-4654-b296-47c8e544da23,conducteur d’encolleuses en industrie du bois/conductrice d’encolleuses en industrie du bois,13239,Conducteur / Conductrice d'encolleuses en industrie du bois,skos:exactMatch
http://data.europa.eu/esco/occupation/d63b95e6-cf44-479e-bea2-e93498d171d0,conducteur de défonceuses en industrie du bois/conductrice de défonceuses en industrie du bois,13269,Conducteur / Conductrice d'équipements de montage en industrie du bois,skos:closeMatch
http://data.europa.eu/esco/occupation/431f0055-43ca-406c-99f0-fb10a73d684e,corroyeur en industrie du bois/corroyeuse en industrie du bois,13754,Corroyeur / Corroyeuse en industrie du bois,skos:exactMatch
http://data.europa.eu/esco/occupation/d63b95e6-cf44-479e-bea2-e93498d171d0,conducteur de défonceuses en industrie du bois/conductrice de défonceuses en industrie du bois,13892,Débiteur / Débitrice en menuiserie industrielle,skos:closeMatch
http://data.europa.eu/esco/occupation/431f0055-43ca-406c-99f0-fb10a73d684e,corroyeur en industrie du bois/corroyeuse en industrie du bois,13918,Dégauchisseur / Dégauchisseuse sur machines à bois,skos:closeMatch
http://data.europa.eu/esco/occupation/d63b95e6-cf44-479e-bea2-e93498d171d0,conducteur de défonceuses en industrie du bois/conductrice de défonceuses en industrie du bois,16236,Machiniste de fabrication en industrie du bois,skos:closeMatch
http://data.europa.eu/esco/occupation/d63b95e6-cf44-479e-bea2-e93498d171d0,conducteur de défonceuses en industrie du bois/conductrice de défonceuses en industrie du bois,16241,Machiniste en menuiserie,skos:closeMatch
http://data.europa.eu/esco/occupation/d63b95e6-cf44-479e-bea2-e93498d171d0,conducteur de défonceuses en industrie du bois/conductrice de défonceuses en industrie du bois,16623,Menuisier / Menuisière en industrie du bois,skos:closeMatch
http://data.europa.eu/esco/occupation/d63b95e6-cf44-479e-bea2-e93498d171d0,conducteur de défonceuses en industrie du bois/conductrice de défonceuses en industrie du bois,17082,Opérateur / Opératrice de débit en industrie du bois,skos:closeMatch
http://data.europa.eu/esco/occupation/d63b95e6-cf44-479e-bea2-e93498d171d0,conducteur de défonceuses en industrie du bois/conductrice de défonceuses en industrie du bois,17279,Opérateur / Opératrice sur chaînes de finition en industrie du bois,skos:closeMatch
http://data.europa.eu/esco/occupation/7eadbe33-d62e-4a82-8e3a-e89df5aefb2c,assembleur d’ouvrages en bois et matériaux associés/assembleuse d’ouvrages en bois et matériaux associés,17280,Opérateur / Opératrice sur chaînes de montage en industrie du bois,skos:closeMatch
http://data.europa.eu/esco/occupation/48318e0f-b54b-4654-b296-47c8e544da23,conducteur d’encolleuses en industrie du bois/conductrice d’encolleuses en industrie du bois,17283,Opérateur / Opératrice sur encolleuses en industrie du bois,skos:exactMatch
http://data.europa.eu/esco/occupation/7e08d38d-30c9-4a6f-b88e-b28e87c0b259,opérateur de machine à percer le bois/opératrice de machine à percer le bois,17312,Opérateur / Opératrice sur machines à bois,skos:narrowMatch
http://data.europa.eu/esco/occupation/d63b95e6-cf44-479e-bea2-e93498d171d0,conducteur de défonceuses en industrie du bois/conductrice de défonceuses en industrie du bois,17313,Opérateur / Opératrice sur machines à bois à commande numérique,skos:closeMatch
http://data.europa.eu/esco/occupation/d63b95e6-cf44-479e-bea2-e93498d171d0,conducteur de défonceuses en industrie du bois/conductrice de défonceuses en industrie du bois,17321,Opérateur / Opératrice sur machines de finition en industrie du bois,skos:closeMatch
http://data.europa.eu/esco/occupation/d63b95e6-cf44-479e-bea2-e93498d171d0,conducteur de défonceuses en industrie du bois/conductrice de défonceuses en industrie du bois,17324,Opérateur / Opératrice sur machines d'usinage de taille de charpentes industrielles,skos:closeMatch
http://data.europa.eu/esco/occupation/48318e0f-b54b-4654-b296-47c8e544da23,conducteur d’encolleuses en industrie du bois/conductrice d’encolleuses en industrie du bois,17330,Opérateur / Opératrice sur plaqueuses de chants,skos:closeMatch
http://data.europa.eu/esco/occupation/d63b95e6-cf44-479e-bea2-e93498d171d0,conducteur de défonceuses en industrie du bois/conductrice de défonceuses en industrie du bois,17335,Opérateur / Opératrice sur presses à bois,skos:closeMatch
http://data.europa.eu/esco/occupation/3bdf6206-e952-4177-a17b-2a03bfee2144,sableur de bois/sableuse de bois,17880,Ponceur / Ponceuse en menuiserie industrielle,skos:closeMatch
http://data.europa.eu/esco/occupation/d63b95e6-cf44-479e-bea2-e93498d171d0,conducteur de défonceuses en industrie du bois/conductrice de défonceuses en industrie du bois,18436,Régleur / Régleuse de machines à bois,skos:closeMatch
